sep=;time (Quelle1);light Level2
0;0.964935302734375
0.102;0.96490478515625
0.211;0.9649200439453125
0.31;0.964935302734375
0.415;0.96490478515625
0.512;0.9649505615234375
0.618;0.96490478515625
0.819;0.9649200439453125
0.927;0.96490478515625
1.03;0.9649200439453125
1.128;0.96490478515625
1.541;0.9649200439453125
1.748;0.96490478515625
1.85;0.9649200439453125
1.951;0.9649505615234375
2.056;0.964935302734375
2.159;0.96490478515625
2.262;0.9649505615234375
2.365;0.9649200439453125
2.468;0.96490478515625
2.57;0.9649200439453125
2.672;0.96490478515625
2.777;0.9649200439453125
2.881;0.96490478515625
2.98;0.9649200439453125
3.085;0.96490478515625
3.188;0.96484375
3.292;0.9648590087890625
3.393;0.96484375
3.495;0.9648590087890625
3.702;0.96484375
4.113;0.9648590087890625
4.213;0.96484375
4.318;0.9648590087890625
4.422;0.96484375
4.523;0.9648590087890625
4.625;0.96484375
4.735;0.9648590087890625
4.932;0.96484375
5.038;0.9648590087890625
5.454;0.96484375
5.55;0.9648590087890625
5.653;0.96484375
5.859;0.9648590087890625
6.172;0.9611663818359375
6.277;0.96484375
6.374;0.9648590087890625
6.48;0.96484375
6.581;0.9648590087890625
6.686;0.96484375
6.787;0.9648590087890625
7.094;0.9648895263671875
7.199;0.964874267578125
7.503;0.9648895263671875
7.607;0.96490478515625
7.71;0.9649200439453125
8.123;0.96490478515625
8.435;0.9649200439453125
8.534;0.96490478515625
8.636;0.9649200439453125
8.74;0.96490478515625
9.047;0.9649200439453125
9.148;0.96490478515625
9.251;0.9649200439453125
9.97;0.96490478515625
10.487;0.9649200439453125
10.792;0.96490478515625
10.896;0.9649200439453125
11.015;0.96490478515625
11.205;0.9649200439453125
11.414;0.9648895263671875
11.514;0.9610748291015625
11.617;0.9609375
11.726;0.95721435546875
11.824;0.953338623046875
11.928;0.933807373046875
12.033;0.882965087890625
12.137;0.773468017578125
12.244;0.75
12.338;0.7384796142578125
12.444;0.9570465087890625
12.545;0.957244873046875
12.651;0.9609527587890625
12.757;0.960968017578125
13.061;0.9610137939453125
13.268;0.9610443115234375
13.366;0.961151123046875
13.478;0.96484375
13.674;0.964874267578125
13.776;0.96484375
13.881;0.9648590087890625
13.985;0.96484375
14.189;0.964874267578125
14.405;0.9648590087890625
14.507;0.964874267578125
14.602;0.96484375
14.704;0.9648590087890625
14.809;0.96484375
15.115;0.9648590087890625
15.219;0.96484375
15.424;0.9648590087890625
15.526;0.96484375
15.629;0.96112060546875
15.734;0.960968017578125
15.834;0.9609375
15.938;0.957244873046875
16.04;0.957183837890625
16.142;0.953338623046875
16.245;0.9493255615234375
16.349;0.812713623046875
16.452;0.6290740966796875
16.562;0.605560302734375
16.657;0.9493408203125
16.757;0.9571990966796875
16.86;0.957244873046875
16.968;0.960968017578125
17.069;0.961029052734375
17.275;0.9611053466796875
17.374;0.9611358642578125
17.478;0.9611663818359375
17.79;0.961151123046875
17.893;0.9611663818359375
17.993;0.96484375
18.094;0.9648590087890625
18.21;0.960968017578125
18.299;0.9532623291015625
18.404;0.5352783203125
18.508;0.44537353515625
18.613;0.43359375
18.712;0.4298248291015625
18.814;0.4337158203125
18.917;0.9609832763671875
19.023;0.9611053466796875
19.122;0.9648590087890625
19.227;0.96484375
19.328;0.9648590087890625
19.433;0.96484375
19.537;0.9648590087890625
19.637;0.96484375
19.741;0.9648590087890625
19.845;0.96484375
19.949;0.9648590087890625
20.049;0.96484375
20.154;0.9648590087890625
20.255;0.9648895263671875
20.361;0.964874267578125
20.459;0.961090087890625
20.565;0.964874267578125
20.669;0.9649200439453125
20.77;0.96490478515625
20.875;0.9649200439453125
20.975;0.96490478515625
21.082;0.9649200439453125
21.191;0.96490478515625
21.294;0.9648895263671875
21.399;0.964874267578125
21.497;0.96484375
21.619;0.9648895263671875
21.707;0.961151123046875
21.805;0.9611358642578125
21.906;0.9611663818359375
22.01;0.961151123046875
22.127;0.9611663818359375
22.625;0.961151123046875
23.148;0.9611663818359375
23.351;0.961151123046875
23.553;0.96112060546875
23.661;0.9611663818359375
23.859;0.9611358642578125
23.967;0.961151123046875
24.067;0.9611663818359375
24.275;0.9611358642578125
24.38;0.961151123046875
24.575;0.9611663818359375
24.679;0.9611358642578125
24.885;0.9611663818359375
24.991;0.961151123046875
25.093;0.9611663818359375
25.297;0.961151123046875
25.501;0.9611663818359375
25.609;0.961151123046875
25.709;0.9611663818359375
25.915;0.961151123046875
26.121;0.9611663818359375
26.218;0.961151123046875
26.464;0.9611663818359375
26.841;0.961151123046875
27.048;0.9611663818359375
27.163;0.96484375
27.249;0.9648590087890625
27.356;0.9611663818359375
27.454;0.961151123046875
27.764;0.9611358642578125
28.068;0.961151123046875
28.173;0.96112060546875
28.275;0.9611663818359375
28.382;0.9611358642578125
28.488;0.961151123046875
28.589;0.9611663818359375
